,ChainID,StoreID,ItemCode,PromotionID,PromotionDescription,PromotionDescription2,PromotionStartDate,PromotionStartHour,PromotionEndDate,PromotionEndHour,MinPurchaseAmount,DiscountedPrice,DiscountedPricePerMida
0,72906,089,7290001670255,105775,2ב10 כוסות שתיה חמה הנמל,None,2019/09/01,06:00:00,2020/05/30,23:59:00,0,10,0
1,72906,089,6210661,108763,3ב10.90 באגט בונזור - מאפית,None,2019/10/27,06:00:00,2020/05/30,23:59:00,0,10.90,0
2,72906,089,7290104857041,108765,4ב10 כוסות שתיה קרה,None,2019/10/27,06:00:00,2020/05/30,23:59:00,0,10,0
3,72906,089,7290001265116,108770,16.90 מטרנה גם וגם מעל 100 מוגבל ל1 יחידה,None,2019/10/27,06:00:00,2020/05/30,23:59:00,100,16.90,5.63
4,72906,089,7290014581036,108772,2ב20 פחם 2קג,None,2019/10/27,06:00:00,2020/05/30,23:59:00,0,20,0.50
5,72906,089,7290015253055,108772,2ב20 פחם 2קג,None,2019/10/27,06:00:00,2020/05/30,23:59:00,0,20,0.50
6,72906,089,6936036519039,108773,2ב10 כוסות שתיה חמה פאלס,None,2019/12/01,06:00:00,2020/05/30,06:59:00,0,10,0
7,72906,089,7290104855122,108773,2ב10 כוסות שתיה חמה פאלס,None,2019/12/01,06:00:00,2020/05/30,06:59:00,0,10,0.10
8,72906,089,7290104857416,108773,2ב10 כוסות שתיה חמה פאלס,None,2019/12/01,06:00:00,2020/05/30,06:59:00,0,10,0
9,72906,089,7290002077725,108779,2ב25 סלמון מצונן נטו,None,2019/10/27,06:00:00,2020/05/30,23:59:00,0,25,25
10,72906,089,7290016150117,108786,2ב10 סלק וואקום,None,2020/04/21,06:00:00,2020/05/30,23:00:00,0,10,0
11,72906,089,7290016144000,108795,3ב25 קמח חיטה ניפלאות,None,2019/10/27,06:00:00,2020/05/30,23:59:00,0,25,0.83
12,72906,089,7290016144017,108795,3ב25 קמח חיטה ניפלאות,None,2019/10/27,06:00:00,2020/05/30,23:59:00,0,25,0.83
13,72906,089,7290016144031,108796,3ב18 קמח לבן ניפלאות מנופה,None,2019/10/27,06:00:00,2020/05/30,23:59:00,0,18,0.60
14,72906,089,7290016144048,108797,2ב30 קמח כוסמין 1קג - נפלאות,None,2019/10/27,06:00:00,2020/05/30,23:59:00,0,30,1.50
15,72906,089,7290016144024,108798,2ב25 קמח כוסמין מלא 100% / כוסמין 80%,None,2019/10/27,06:00:00,2020/05/30,23:59:00,0,25,1.25
16,72906,089,7290014785564,108805,3ב12 אטריות מוכנות - טעמי אסיה,None,2019/10/27,06:00:00,2020/05/30,23:59:00,0,12,2
17,72906,089,7290014785571,108805,3ב12 אטריות מוכנות - טעמי אסיה,None,2019/10/27,06:00:00,2020/05/30,23:59:00,0,12,2
18,72906,089,7290014785588,108805,3ב12 אטריות מוכנות - טעמי אסיה,None,2019/10/27,06:00:00,2020/05/30,23:59:00,0,12,2.22
19,72906,089,7290013608550,109935,3ב14 נקטר פרימור 1 ליטר,None,2019/10/30,06:00:00,2020/05/30,23:59:00,0,14,0
20,72906,089,7290013608635,109935,3ב14 נקטר פרימור 1 ליטר,None,2019/10/30,06:00:00,2020/05/30,23:59:00,0,14,0
21,72906,089,7290013608673,109935,3ב14 נקטר פרימור 1 ליטר,None,2019/10/30,06:00:00,2020/05/30,23:59:00,0,14,0
22,72906,089,7290013608680,109935,3ב14 נקטר פרימור 1 ליטר,None,2019/10/30,06:00:00,2020/05/30,23:59:00,0,14,0
23,72906,089,7290002007890,109981,2ב10 כוסות שתיה קרה הנמל,None,2019/10/31,06:00:00,2020/05/30,23:00:00,0,10,0.05
24,72906,089,15712,110071,39.90כתף עם עצם חלק טרי מעל 100,None,2020/02/27,06:00:00,2020/05/30,23:59:00,100,39.90,39.90
25,72906,089,5999884034469,110548,4ב10 משקה אנרגייה HELL,None,2020/04/23,06:00:00,2020/05/30,23:59:00,0,10,0
26,72906,089,7290010676590,110720,2ב15.90ירקות קפואים 600-800 גר',None,2019/11/12,06:00:00,2020/05/30,23:59:00,0,15.90,0.99
27,72906,089,7290010676637,110720,2ב15.90ירקות קפואים 600-800 גר',None,2019/11/12,06:00:00,2020/05/30,23:59:00,0,15.90,0.99
28,72906,089,7290010676644,110720,2ב15.90ירקות קפואים 600-800 גר',None,2019/11/12,06:00:00,2020/05/30,23:59:00,0,15.90,0.99
29,72906,089,7290017616179,110720,2ב15.90ירקות קפואים 600-800 גר',None,2019/11/12,06:00:00,2020/05/30,23:59:00,0,15.90,0.99
30,72906,089,7290017616186,110720,2ב15.90ירקות קפואים 600-800 גר',None,2019/11/12,06:00:00,2020/05/30,23:59:00,0,15.90,0.99
31,72906,089,7290002409076,110873,2ב22 מלוואח/ג'חנון ציפור השרון,None,2019/11/18,06:00:00,2020/05/30,23:00:00,0,22,1.38
32,72906,089,600,112319,סנדביץ' עובד 1.5,None,2020/03/09,06:00:00,2020/05/30,23:59:00,0,1.50,0
33,72906,089,365510,115426,79.90צלי כתף טרי חלק - מעל 100 מוגבל,None,2020/02/27,06:00:00,2020/05/30,23:59:00,100,79.90,0
34,72906,089,7290100338223,115427,69.90 פילה מדומה טרי חלק מעל 100,None,2020/01/13,06:00:00,2020/05/30,23:00:00,100,69.90,0
35,72906,089,7290002007371,116451,2ב10פירורי לחם מוזהב 440 גר'/500 גר' הנמל,None,2020/03/01,06:00:00,2020/05/30,23:55:00,0,10,1
36,72906,089,835811004707,116451,2ב10פירורי לחם מוזהב 440 גר'/500 גר' הנמל,None,2020/03/01,06:00:00,2020/05/30,23:55:00,0,10,1.14
37,72906,089,7290002008347,116452,"2ב10קורנפלור 500 גר` הנמל כשל""פ",None,2020/03/01,06:00:00,2020/05/30,23:55:00,0,10,1
38,72906,089,7290002007357,116455,3ב10שקיות צלייה דליקטס,None,2020/03/01,06:00:00,2020/05/30,23:55:00,0,10,0
39,72906,089,7290002008507,116456,2ב15.90נייר אפיה הנמל 50 יח',None,2020/03/01,06:00:00,2020/05/30,23:55:00,0,15.90,0
40,72906,089,835811005971,116460,2ב13.90 מפת שולחן/רנר בגליל הנמל,None,2020/03/01,06:00:00,2020/05/30,23:55:00,0,13.90,0
41,72906,089,835811001713,116461,14.90ניילון נצמד 150 מטר הנמל,None,2020/03/01,06:00:00,2020/05/30,23:59:00,0,14.90,0
42,72906,089,7290001670057,116463,2 ב10סכום 100 יח' לבן הנמל-כפות/כפיות/מזלגות/סכינים,None,2020/03/01,06:00:00,2020/05/30,23:59:00,0,10,0
43,72906,089,7290001670064,116463,2 ב10סכום 100 יח' לבן הנמל-כפות/כפיות/מזלגות/סכינים,None,2020/03/01,06:00:00,2020/05/30,23:59:00,0,10,0
44,72906,089,7290001670071,116463,2 ב10סכום 100 יח' לבן הנמל-כפות/כפיות/מזלגות/סכינים,None,2020/03/01,06:00:00,2020/05/30,23:59:00,0,10,0
45,72906,089,835811008699,116464,"2ב14.90 סכו""ם 50 יח' שקוף-סכינים/מזלגות/כפיות/כפות הנמל",None,2020/03/01,06:00:00,2020/05/30,23:59:00,0,14.90,0
46,72906,089,835811008934,116464,"2ב14.90 סכו""ם 50 יח' שקוף-סכינים/מזלגות/כפיות/כפות הנמל",None,2020/03/01,06:00:00,2020/05/30,23:59:00,0,14.90,0
47,72906,089,835811008941,116464,"2ב14.90 סכו""ם 50 יח' שקוף-סכינים/מזלגות/כפיות/כפות הנמל",None,2020/03/01,06:00:00,2020/05/30,23:59:00,0,14.90,0
48,72906,089,835811008958,116464,"2ב14.90 סכו""ם 50 יח' שקוף-סכינים/מזלגות/כפיות/כפות הנמל",None,2020/03/01,06:00:00,2020/05/30,23:59:00,0,14.90,0
49,72906,089,7290001670873,116465,19.90צלחות 1 קג' הנמל,None,2020/03/01,06:00:00,2020/05/30,23:55:00,0,19.90,0
50,72906,089,835811009436,116466,10.90צלחות ענק/אובלי מעורב 25 יח' הנמל,None,2020/03/01,06:00:00,2020/05/30,23:55:00,0,10.90,0
51,72906,089,835811009429,116467,2ב14.90צלחות גדולות בצבעים 25 יח' הנמל,None,2020/03/01,06:00:00,2020/05/30,23:55:00,0,14.90,0
52,72906,089,835811009412,116468,2ב9צלחות קטנות/ליפתניות  25 יח'-הנמל,None,2020/03/01,06:00:00,2020/05/30,23:55:00,0,9,0
53,72906,089,835811009368,116469,2ב10מרקיות בצבע  25 יח' הנמל,None,2020/03/01,06:00:00,2020/05/30,23:55:00,0,10,0
54,72906,089,835811009689,116470,7.90כוסות צבע מעורב 50 יח' הנמל,None,2020/03/01,06:00:00,2020/05/30,23:55:00,0,7.90,0
55,72906,089,835811008996,116471,8.90כוסות קרטון 50 10OZ יח`-הנמל,None,2020/03/01,06:00:00,2020/05/30,23:55:00,0,8.90,0
56,72906,089,835811009795,116475,7.90כוס מרובעת 20יח 10 OZ,None,2020/03/01,06:00:00,2020/05/30,23:55:00,0,7.90,0
57,72906,089,835811006534,116476,12.90כוסות קרטון 50 יח` 16OZ,None,2020/03/01,06:00:00,2020/05/30,23:55:00,0,12.90,0
58,72906,089,835811003748,116481,14.90צלחות ונציה גדול קרם 18 יח' הנמל,None,2020/03/01,06:00:00,2020/05/30,23:59:00,0,14.90,0
59,72906,089,835811003731,116482,19.90צלחות ונציה ענק קרם 18 יח' הנמל,None,2020/03/01,06:00:00,2020/05/30,23:59:00,0,19.90,0
60,72906,089,835811008347,116486,2 ב 8.90 גפרור ענק הנמל,None,2020/03/01,06:00:00,2020/05/30,23:55:00,0,8.90,0
61,72906,089,835811001607,116489,3 ב13.90 גביעי אחסון 6/8/12 יח +מכסה -הנמל,None,2020/03/01,06:00:00,2020/05/30,23:55:00,0,13.90,0
62,72906,089,835811003816,116490,7.90 מגוון גביעי אחסון הנמל,None,2020/03/01,06:00:00,2020/05/30,23:55:00,0,7.90,0
63,72906,089,835811003823,116490,7.90 מגוון גביעי אחסון הנמל,None,2020/03/01,06:00:00,2020/05/30,23:55:00,0,7.90,0
64,72906,089,835811003830,116490,7.90 מגוון גביעי אחסון הנמל,None,2020/03/01,06:00:00,2020/05/30,23:55:00,0,7.90,0
65,72906,089,835811003847,116490,7.90 מגוון גביעי אחסון הנמל,None,2020/03/01,06:00:00,2020/05/30,23:55:00,0,7.90,0
66,72906,089,7290003411696,116494,3ב10מרקיות לבן הנמל,None,2020/03/01,06:00:00,2020/05/30,23:55:00,0,10,0.13
67,72906,089,835811007357,116495,2ב5סלטינות אובלי 25 יח'-הנמל,None,2020/03/01,06:00:00,2020/05/30,23:55:00,0,5,0
68,72906,089,7290003411689,116496,3ב6ליפתן לבן 25 יח הנמל,None,2020/03/01,06:00:00,2020/05/30,23:59:00,0,6,0
69,72906,089,7290002007999,116497,2ב12.90צלחות גדולות 50 יח הנמל,None,2020/03/01,06:00:00,2020/05/30,23:59:00,0,12.90,0
70,72906,089,7290002007975,116498,2ב8צלחות קטן 50 יחידות-הנמל,None,2020/03/01,06:00:00,2020/05/30,23:55:00,0,8,0.08
71,72906,089,835811005018,116499,2ב10.90כוסות יהלום 50 יחידות - הנמל,None,2020/03/01,06:00:00,2020/05/30,23:55:00,0,10.90,0
72,72906,089,4084500178137,116934,2ב60 טייד ג`ל 4 ליטר,None,2020/02/24,06:00:00,2020/05/30,23:55:00,0,60,7.50
73,72906,089,7290105500151,116935,"2ב100 וודקה פינלנדיה 700 מ""ל",None,2020/02/24,06:00:00,2020/05/30,23:55:00,0,100,7.10
74,72906,089,7312040017683,116936,"2ב100וודקה אבסולוט 700 מ""ל",None,2020/02/24,06:00:00,2020/05/30,23:55:00,0,100,0
75,72906,089,7290002129462,116939,3ב40 פיצה איטלקית דקה 100% גבינת מוצרלה,None,2020/02/24,06:00:00,2020/05/30,23:05:00,0,40,2.08
76,72906,089,7290000197425,116941,3ב90חיתולי האגיס פרידום דריי 3-6 מעל 100 מוגבל מימוש,None,2020/02/24,06:00:00,2020/05/04,23:59:00,100,90,0
77,72906,089,7290000197456,116941,3ב90חיתולי האגיס פרידום דריי 3-6 מעל 100 מוגבל מימוש,None,2020/02/24,06:00:00,2020/05/04,23:59:00,100,90,0
78,72906,089,7290000197463,116941,3ב90חיתולי האגיס פרידום דריי 3-6 מעל 100 מוגבל מימוש,None,2020/02/24,06:00:00,2020/05/04,23:59:00,100,90,0
79,72906,089,7290000197548,116941,3ב90חיתולי האגיס פרידום דריי 3-6 מעל 100 מוגבל מימוש,None,2020/02/24,06:00:00,2020/05/04,23:59:00,100,90,0
80,72906,089,7290000197678,116941,3ב90חיתולי האגיס פרידום דריי 3-6 מעל 100 מוגבל מימוש,None,2020/02/24,06:00:00,2020/05/04,23:59:00,100,90,0
81,72906,089,7290000240541,116942,2ב32 ריבועי בצק עלים מעדנות 800 גרם,None,2020/04/19,06:00:00,2020/05/30,23:55:00,0,32,2
82,72906,089,7290000530086,116944,2ב50סלמי מעושן 7000 600 גר' זוגלובק,None,2020/02/24,06:00:00,2020/05/30,23:55:00,0,50,3.13
83,72906,089,7290006271655,116945,"2ב36 מיני בורקס גבינה/תפו""א 800 גר' מעדנות",None,2020/02/24,06:00:00,2020/05/30,23:55:00,0,36,2.25
84,72906,089,7290014459472,116946,"2ב50צ'יפס קלאסי תפוגן 2 ק""ג",None,2020/02/24,06:00:00,2020/05/30,23:55:00,0,50,12.50
85,72906,089,7290000074702,116948,2ב34 קרקר חיטה עם שומשום 1קג אסם,None,2020/02/24,06:00:00,2020/05/30,23:55:00,0,34,1.70
86,72906,089,7290000158273,116949,2ב45עוף טוב שניצל עוף ביתי 500-700 גר',None,2020/02/24,06:00:00,2020/05/30,23:59:00,0,45,3.21
87,72906,089,77975010167,116950,2ב25סניידרס שברי בייגלה,None,2020/02/24,06:00:00,2020/05/30,23:59:00,0,25,3.68
88,72906,089,77975092491,116950,2ב25סניידרס שברי בייגלה,None,2020/02/24,06:00:00,2020/05/30,23:59:00,0,25,3.68
89,72906,089,7290000692456,116951,"2ב35 אג'קס חלונות 750 מ""ל ספריי זוג",None,2020/02/24,06:00:00,2020/05/30,23:55:00,0,35,1.17
