,ChainID,StoreID,ItemCode,PromotionID,PromotionDescription,PromotionDescription2,PromotionStartDate,PromotionStartHour,PromotionEndDate,PromotionEndHour,MinPurchaseAmount,DiscountedPrice,DiscountedPricePerMida
0,72906,056,7290001670255,105775,2ב10 כוסות שתיה חמה הנמל,None,2019/09/01,06:00:00,2020/05/30,23:59:00,0,10,0
1,72906,056,6210661,108763,3ב10.90 באגט בונזור - מאפית,None,2019/10/27,06:00:00,2020/05/30,23:59:00,0,10.90,0
2,72906,056,7290104857041,108765,4ב10 כוסות שתיה קרה,None,2019/10/27,06:00:00,2020/05/30,23:59:00,0,10,0
3,72906,056,7290001265116,108770,16.90 מטרנה גם וגם מעל 100 מוגבל ל1 יחידה,None,2019/10/27,06:00:00,2020/05/30,23:59:00,100,16.90,5.63
4,72906,056,7290016277487,108771,3ב10 שיבולת שועל  350 גר,None,2019/10/27,06:00:00,2020/05/30,23:59:00,0,10,0.95
5,72906,056,7290014581036,108772,2ב20 פחם 2קג,None,2019/10/27,06:00:00,2020/05/30,23:59:00,0,20,0.50
6,72906,056,7290015253055,108772,2ב20 פחם 2קג,None,2019/10/27,06:00:00,2020/05/30,23:59:00,0,20,0.50
7,72906,056,7290104855122,108773,2ב10 כוסות שתיה חמה פאלס,None,2019/12/01,06:00:00,2020/05/30,06:59:00,0,10,0.10
8,72906,056,7290104857416,108773,2ב10 כוסות שתיה חמה פאלס,None,2019/12/01,06:00:00,2020/05/30,06:59:00,0,10,0
9,72906,056,7290003107315,108777,4ב10 סולת דגן 1קג,None,2019/10/27,06:00:00,2020/05/30,23:00:00,0,10,10
10,72906,056,7290002077725,108779,2ב25 סלמון מצונן נטו,None,2019/10/27,06:00:00,2020/05/30,23:59:00,0,25,25
11,72906,056,7290016150117,108786,2ב10 סלק וואקום,None,2020/04/21,06:00:00,2020/05/30,23:00:00,0,10,0
12,72906,056,7290016144000,108795,3ב25 קמח חיטה ניפלאות,None,2019/10/27,06:00:00,2020/05/30,23:59:00,0,25,0.83
13,72906,056,7290016144017,108795,3ב25 קמח חיטה ניפלאות,None,2019/10/27,06:00:00,2020/05/30,23:59:00,0,25,0.83
14,72906,056,7290016144031,108796,3ב18 קמח לבן ניפלאות מנופה,None,2019/10/27,06:00:00,2020/05/30,23:59:00,0,18,0.60
15,72906,056,7290016144048,108797,2ב30 קמח כוסמין 1קג - נפלאות,None,2019/10/27,06:00:00,2020/05/30,23:59:00,0,30,1.50
16,72906,056,7290016144055,108798,2ב25 קמח כוסמין מלא 100% / כוסמין 80%,None,2019/10/27,06:00:00,2020/05/30,23:59:00,0,25,1.25
17,72906,056,7290002007890,109981,2ב10 כוסות שתיה קרה הנמל,None,2019/10/31,06:00:00,2020/05/30,23:00:00,0,10,0.05
18,72906,056,71718,110072,39.90חזה אסאדו טרי חלק מעל 100,None,2020/02/27,06:00:00,2020/05/30,23:59:00,100,39.90,39.90
19,72906,056,7290010676590,110720,2ב15.90ירקות קפואים 600-800 גר',None,2019/11/12,06:00:00,2020/05/30,23:59:00,0,15.90,0.99
20,72906,056,7290010676644,110720,2ב15.90ירקות קפואים 600-800 גר',None,2019/11/12,06:00:00,2020/05/30,23:59:00,0,15.90,0.99
21,72906,056,7290017616179,110720,2ב15.90ירקות קפואים 600-800 גר',None,2019/11/12,06:00:00,2020/05/30,23:59:00,0,15.90,0.99
22,72906,056,7290017616186,110720,2ב15.90ירקות קפואים 600-800 גר',None,2019/11/12,06:00:00,2020/05/30,23:59:00,0,15.90,0.99
23,72906,056,7290002409076,110873,2ב22 מלוואח/ג'חנון ציפור השרון,None,2019/11/18,06:00:00,2020/05/30,23:00:00,0,22,1.38
24,72906,056,7290003107346,113525,4ב10 קמח דגן 1 קג,None,2019/12/29,06:00:00,2020/05/30,23:59:00,0,10,10
