,StoreId,Promotions Count,PromotionId,PromotionDescription,PromotionStartDate,PromotionStartHour,PromotionEndDate,PromotionEndHour,MinQty,DiscountedPrice,DiscountedPricePerMida
0,1201,83,11008523,מרשמלו 150/180 גרם כרמית,2020-05-04,00:00:00,2020-05-17,23:59:00,3.00,12.00,4.00
1,1201,83,11008524,מרשמלו 150/180 גרם כרמית 3ב 12.00ש ח,2020-05-04,00:00:00,2020-05-17,23:59:00,3.00,12.00,4.00
2,1201,83,11009605,פתי בר 500 גרם עלית,2020-05-04,00:00:00,2020-05-28,23:59:00,3.00,20.00,6.67
3,1201,83,11009875,ת.ארטישוק/פול/פולי סויה שדה בשקית,2020-05-04,00:00:00,2020-05-28,23:59:00,2.00,20.00,10.00
4,1201,83,11009879,ת.ארטישוק/פול/פולי סויה שדה 2ב-20,2020-05-04,00:00:00,2020-05-28,23:59:00,2.00,20.00,10.00
5,1201,83,11010385,מגוון חטיפי אסם מלוחים 40-80 גר 6 ב 20,2020-05-04,00:00:00,2020-05-28,23:59:00,6.00,20.00,3.33
6,1201,83,11010387,בייגלה אסם 300-400 גרם,2020-05-04,00:00:00,2020-05-28,23:59:00,2.00,17.90,8.95
7,1201,83,11010394,מגוון קרקרים ולחמיות 150/250 גרם 3 ב 18,2020-05-04,00:00:00,2020-05-28,23:59:00,3.00,18.00,6.00
8,1201,83,11010396,חטיפי פרכונים 80/140 גרם אסם,2020-05-04,00:00:00,2020-05-28,23:59:00,2.00,12.00,6.00
9,1201,83,11010424,מארז חטיפי דגנים נסטלה  140/150 גרם,2020-05-04,00:00:00,2020-05-28,23:59:00,2.00,20.00,10.00
10,1201,83,11010426,קפה לנדוור 100 גרם,2020-05-04,00:00:00,2020-05-28,23:59:00,2.00,12.90,6.45
11,1201,83,11010940,מגוון בורקס פילו מעדנות 600 גרם,2020-05-04,00:00:00,2020-05-31,23:59:00,2.00,20.00,10.00
12,1201,83,11010944,בצק פילו/פילאס/עלים/ריבועי בצק מעדנות,2020-05-04,00:00:00,2020-05-31,23:59:00,2.00,20.00,10.00
13,1201,83,11010947,בצק למאפים מתוק/מלוח/עלים מ.שומן מעדנות,2020-05-04,00:00:00,2020-05-31,23:59:00,2.00,35.00,17.50
14,1201,83,11011054,משקה אנרגיה אקסל 250 מ ל,2020-05-04,00:00:00,2020-05-17,23:59:00,4.00,10.00,2.20
15,1201,83,11011055,משקה אנרגיה אקסל 250 מ ל 4 ב 10.00,2020-05-04,00:00:00,2020-05-17,23:59:00,4.00,10.00,2.20
16,1201,83,11011056,וודקה פינלנדיה 700 מ ל,2020-05-04,00:00:00,2020-05-17,23:59:00,2.00,99.00,49.20
17,1201,83,11011057,וודקה פינלנדיה 700 מ ל 2 ב 99.00 ש ח,2020-05-04,00:00:00,2020-05-17,23:59:00,2.00,99.00,49.20
18,1201,83,11011058,בירה גולדסטאר 330 מ ל שישייה,2020-05-04,00:00:00,2020-05-17,23:59:00,2.00,55.00,25.70
19,1201,83,11011059,בירה גולדסטאר 330 מ ל שישייה 2ב 55.00,2020-05-04,00:00:00,2020-05-17,23:59:00,2.00,55.00,25.70
20,1201,83,11011060,פתית 200-300 גרם תלמה,2020-05-04,00:00:00,2020-05-17,23:59:00,2.00,25.00,12.50
21,1201,83,11011061,פתית 200-300 גרם 2 ב 25.00 ש ח,2020-05-04,00:00:00,2020-05-17,23:59:00,2.00,25.00,12.50
22,1201,83,11011096,עוגיות דלי לה בייקרי 600 גר,2020-05-04,00:00:00,2020-05-17,23:59:00,2.00,20.00,10.00
23,1201,83,11011098,סקינגארד ספריי שקוף מקדם 300-30,2020-05-04,00:00:00,2020-05-17,23:59:00,1.00,29.90,29.90
24,1201,83,11011100,תמר מג הול 1 ק ג,2020-05-04,00:00:00,2020-05-17,23:59:00,1.00,16.90,16.90
25,1201,83,11011108,עוגיות דלי לה בייקרי 600 גר 2 ב 20.00,2020-05-04,00:00:00,2020-05-17,23:59:00,2.00,20.00,10.00
26,1201,83,11011115,סט 3 מגבות מטבח,2020-05-04,00:00:00,2020-05-17,23:59:00,1.00,10.90,10.90
27,1201,83,11011118,נוזל לכלים פיירי 1350 מ ל,2020-05-04,00:00:00,2020-05-17,23:59:00,2.00,20.00,10.00
28,1201,83,11011119,נוזל לכלים פיירי 1350 מ ל 2 ב202  שח,2020-05-04,00:00:00,2020-05-17,23:59:00,2.00,20.00,10.00
29,1201,83,11011120,סט 3 מגבות מטבח ב 10.90 שח,2020-05-04,00:00:00,2020-05-17,23:59:00,1.00,10.90,10.90
30,1201,83,11011121,רבע לשבע בטעמים 120-160 גרם  עלית,2020-05-04,00:00:00,2020-05-17,23:59:00,3.00,25.00,8.33
31,1201,83,11011122,תמר מגהול 1 ק ג  ב 16.90 שח,2020-05-04,00:00:00,2020-05-17,23:59:00,1.00,16.90,16.90
32,1201,83,11011123,סקינגארד ספריי שקוף מקדם-ב29.90 שח,2020-05-04,00:00:00,2020-05-17,23:59:00,1.00,29.90,29.90
33,1201,83,11011124,רבע לשבע בטעמים 120-160 גרם  עלית 3ב 25,2020-05-04,00:00:00,2020-05-17,23:59:00,3.00,25.00,8.33
34,1201,83,11011134,נרות להבונים בשקית 50 יח זגורי,2020-05-04,00:00:00,2020-05-30,23:59:00,2.00,15.00,7.50
35,1201,83,11011181,תערובת פיצוחים/קשיו קלוי 150 גר פ.חממה,2020-05-04,00:00:00,2020-05-17,23:59:00,2.00,22.90,11.45
36,1201,83,11011182,תערובת פיצוחים/קשיו קלוי 150 ג 2 ב22.90,2020-05-04,00:00:00,2020-05-17,23:59:00,2.00,22.90,11.45
37,1201,83,11011201,מנגל על כריים גז - הום אלפא,2020-05-04,00:00:00,2020-05-17,23:59:00,1.00,99.00,99.00
38,1201,83,11011204,מנגל על כריים גז ב 99.00 ש ח הום אלפא,2020-05-04,00:00:00,2020-05-17,23:59:00,1.00,99.00,99.00
39,1201,83,11011244,טורטייה אבאל 360 גרם,2020-05-04,00:00:00,2020-05-28,23:59:00,2.00,15.00,7.50
40,1201,83,11011245,אבקת כביסה אריאל 5 ק ג יבוא,2020-05-04,00:00:00,2020-05-17,23:59:00,3.00,100.00,33.33
41,1201,83,11011246,אבקת כביסה אריאל 5 ק ג 3ב100 שח,2020-05-04,00:00:00,2020-05-17,23:59:00,3.00,100.00,33.33
42,1201,83,11011247,טורטייה אבאל 360 גרם 2 ב 15 ש ח,2020-05-04,00:00:00,2020-05-28,23:59:00,2.00,15.00,7.50
43,1201,83,11011248,קרואסון אישי 60 גרם אבאל,2020-05-04,00:00:00,2020-05-28,23:59:00,3.00,10.00,3.33
44,1201,83,11011249,שמן זית 750 מ ל א.ג בחירה חכמה,2020-05-04,00:00:00,2020-05-17,23:59:00,2.00,45.00,22.50
45,1201,83,11011250,קרואסון אישי 60 גרם אבאל 3 ב 10.00 ש ח,2020-05-04,00:00:00,2020-05-28,23:59:00,3.00,10.00,3.33
46,1201,83,11011252,שמן זית 750 מ ל א.ג בחירה חכמה 2 ב 45.00,2020-05-04,00:00:00,2020-05-17,23:59:00,2.00,45.00,22.50
47,1201,83,11011254,צלחות ח פ לבנות  1 ק ג,2020-05-04,00:00:00,2020-05-17,23:59:00,2.00,28.00,14.00
48,1201,83,11011255,לבבות דקל שלמים במי מלח 400 גרםVELA,2020-05-04,00:00:00,2020-05-28,23:59:00,2.00,15.00,7.50
49,1201,83,11011256,צלחות ח פ לבנות  1 ק ג 2ב28 שח,2020-05-04,00:00:00,2020-05-17,23:59:00,2.00,28.00,14.00
50,1201,83,11011257,לבבות דקל שלמים 400 גרם 2 ב 15 ש ח,2020-05-04,00:00:00,2020-05-28,23:59:00,2.00,15.00,7.50
51,1201,83,11011260,לבבות דקל פרוסים במי מלח 400 גרםVELA,2020-05-04,00:00:00,2020-05-28,23:59:00,2.00,11.00,5.50
52,1201,83,11011261,לבבות דקל פרוסים 400 גרם 2 ב 11 ש ח,2020-05-04,00:00:00,2020-05-28,23:59:00,2.00,11.00,5.50
53,1201,83,11011262,גליליות וופל 100 גרם אבאל,2020-05-04,00:00:00,2020-05-28,23:59:00,3.00,10.00,3.33
54,1201,83,11011263,גליליות וופל 100 גרם אבאל 3 ב 10 ש ח,2020-05-04,00:00:00,2020-05-28,23:59:00,3.00,10.00,3.33
55,1201,83,11011264,משקה אנרגיה 250 מ ל,2020-05-04,00:00:00,2020-05-28,23:59:00,4.00,10.00,2.20
56,1201,83,11011265,משקה אנרגיה 250 מ ל 4 ב 10 ש ח,2020-05-04,00:00:00,2020-05-28,23:59:00,4.00,10.00,2.20
57,1201,83,11011267,פטריות הולנדיות משובחות 400  הכל יבוא,2020-05-04,00:00:00,2020-05-17,23:59:00,3.00,10.00,3.33
