,ItemName,ManufactureName,UnitQty,Quantity,QtyInPackage,ItemPrice,UnitOfMeasurePrice
0,משלוח,ב משלוחים/תווים,"י""ח",,1,30,30
1,"עמלת החזרת צ ק 14ש""ח",ב משלוחים/תווים,"י""ח",,1,14,14
2,"עמלת החזרת צ ק 28ש""ח",שונות /שרות,"י""ח",,1,28,28
3,שתיה קרה בקבוק חצי ליטר 500,חברה המרכזית להפצת משקאות בעמ,"י""ח",,1,6,6
4,שתיה קרה בקבוק גדול 1.5 ל`,חברה המרכזית להפצת משקאות בעמ,"י""ח",,1,8.90,8.90
5,ב  39 תו קניה,ב משלוחים/תווים,"י""ח",,1,10,10
6,עוף טחון טרי  {קצביה]**,ח.י. מעדני גורמה בעמ,"ק""ג",,1,39.90,39.90
7,חסה עגולה,ביכורי הנגב מ.ד בעמ,"י""ח",,1,5.90,5.90
8,גינגר תפזורת,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,39.90,39.90
9,דג סלמון שלם טרי.,ח.י. מעדני גורמה בעמ,"ק""ג",,1,79.90,79.90
10,שזיפים תפזורת,ח.כהן סוכנות מזון ומשקאות בע,"י""ח",,1,24.50,24.50
11,תפוז סיני,ביכורי הנגב מ.ד בעמ,"י""ח",,1,9.90,9.90
12,פטריות תפזורת שקיל,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,39.90,39.90
13,אבוקדו.,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,14.90,14.90
14,אבטיח,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,6.90,6.90
15,אפרסק מובחר,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,19.90,19.90
16,קסביה,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,14.90,14.90
17,אגסים,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,9.90,9.90
18,תפוזון,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,5.90,5.90
19,אשכולית אדומה,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,6.90,6.90
20,אשכולית,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,7.90,7.90
21,אגס אדום,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,14.90,14.90
22,בננה,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,9.90,9.90
23,גויאבה,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,16.90,16.90
24,לימון,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,9.90,9.90
25,פמלה,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,9.90,9.90
26,לימון ברשת,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,9.90,9.90
27,מלון,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,5.90,5.90
28,משמש,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,40,40
29,נקטרינה,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,29.90,29.90
30,שתיה,שונות /שרות,"י""ח",,1,1,1
31,פמלית,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,5.90,5.90
32,קלמנטינה,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,5.90,5.90
33,קיווי,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,19.90,19.90
34,רימונים,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,7.90,7.90
35,שסק שקיל.,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,19.90,19.90
36,שזיף אדום,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,13.90,13.90
37,גזר בתפזורת,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,3.90,3.90
38,תפוז תבורי.,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,5.90,5.90
39,תפוח אנה,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,8.90,8.90
40,תפוח סמיט ירוק,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,10.90,10.90
41,תפוח חרמון,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,10.90,10.90
42,תפוז ברשת,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,7.90,7.90
43,תפוח גלה,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,11.90,11.90
44,תפוח חרמון ברשת,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,5.90,5.90
45,תפוח זהוב.,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,8.90,8.90
46,תות שדה מגש,ביכורי הנגב מ.ד בעמ,"י""ח",,1,10,10
47,סברס,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,29.90,29.90
48,ארטישוק,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,7.90,7.90
49,נענע רגילה לא ארוז,ביכורי הנגב מ.ד בעמ,"י""ח",,1,3.90,3.90
50,בצל יבש,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,3.90,3.90
51,בצל אדום,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,6.90,6.90
52,בצל לבן,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,3.90,3.90
53,בצל ירוק,ביכורי הנגב מ.ד בעמ,"י""ח",,1,5.90,5.90
54,ברוקולי יחידה,ביכורי הנגב מ.ד בעמ,"י""ח",,1,12.90,12.90
55,בטטה,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,7.90,7.90
56,10 לחמניות,ב בית מאפה קונדטוריה לדוגמא,"י""ח",,1,14.90,14.90
57,גזר ארוז,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,3.90,3.90
58,לחמנייה קלה זוג,לפ מאפיית שפע נעמן,"י""ח",,1,3.90,3.90
59,דלעת,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,13.90,13.90
60,דלורית,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,6.90,6.90
61,חסה ערבית,ביכורי הנגב מ.ד בעמ,"י""ח",,1,3.90,3.90
62,חציל,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,4.90,4.90
63,ירק בתפזורת,ביכורי הנגב מ.ד בעמ,"י""ח",,1,3.90,3.90
64,כרוב לבן,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,3.90,3.90
65,כרוב אדום,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,5.90,5.90
66,מלפפון,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,3.90,3.90
67,סלק אדום,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,3.90,3.90
68,עגבניה,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,3.90,3.90
69,עגבניה שרי תפזורת,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,19.90,19.90
70,עגבניה תמר,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,3.90,3.90
71,פלפל חריף,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,9.90,9.90
72,פלפל חריף אדום,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,9.90,9.90
73,פלפל כהה.,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,6.90,6.90
74,פלפל צהוב,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,6.90,6.90
75,גמבה אדומה,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,5.90,5.90
76,פלפל בהיר,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,7.90,7.90
77,צנון שחור,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,7.90,7.90
78,זנגביל,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,29.90,29.90
79,קישואים.,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,9.90,9.90
80,קולורבי,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,7.90,7.90
81,שעועית צהובה,ביכורי הנגב מ.ד בעמ,"י""ח",,1,24.90,24.90
82,שום ארוז.,ביכורי הנגב מ.ד בעמ,"י""ח",,1,7.90,7.90
83,שומר,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,7.90,7.90
84,שום טרי,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,11.90,11.90
85,תירס קלחים טרי ארוז,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,8.90,8.90
86,תפוח אדמה אדום,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,5.90,5.90
87,תפוח אדמה לבן ארוז.,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,3.90,3.90
88,"תפו""א לאפיה",ביכורי הנגב מ.ד בעמ,"ק""ג",,1,3.90,3.90
89,שום עגמי,ביכורי הנגב מ.ד בעמ,"י""ח",,1,9.90,9.90
90,לפת,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,6.90,6.90
