,ChainID,StoreID,ItemCode,PromotionID,PromotionDescription,PromotionDescription2,PromotionStartDate,PromotionStartHour,PromotionEndDate,PromotionEndHour,MinPurchaseAmount,DiscountedPrice,DiscountedPricePerMida
0,72906,077,2827306,100103,נקניק ע. 2ב15ש מחפוד 400ג קבוע *,נקניקיות עוף 400 גרם מחפוד,2020/03/21,06:00:00,2022/01/01,23:59:59,0,15,1.88
1,72906,077,350,10049,פילה מושט 8ב70 טרי כ-100גר,פילה מושט טרי כ 100 גרם,2019/12/10,06:00:00,2023/01/01,06:00:00,0,70,0
2,72906,077,41218,100506,גרון ע. 2ב22ש טרי א,גרון עוף טרי,2019/11/12,06:00:00,2023/01/01,06:00:00,0,22,0
3,72906,077,3069705,100603,פיצה 9ב20ש אישית קבוע *,פיצה אישית בודד,2019/11/18,06:00:00,2023/01/01,06:00:00,0,20,20
4,72906,077,7290014204560,100618,"*סבון ב10ש  500מ""ל ידיים 1/3 קבוע :",סבון נוזלי שלישיה פנינה,2019/11/18,06:00:00,2022/01/01,23:59:59,0,10,20
5,72906,077,7290017296128,100618,"*סבון ב10ש  500מ""ל ידיים 1/3 קבוע :",סבון נוזלי שלישיה פנינה,2019/11/18,06:00:00,2022/01/01,23:59:59,0,10,20
6,72906,077,7290017296135,100618,"*סבון ב10ש  500מ""ל ידיים 1/3 קבוע :",סבון נוזלי שלישיה פנינה,2019/11/18,06:00:00,2022/01/01,23:59:59,0,10,20
7,72906,077,7290012226120,100630,קבנוס 2ב18ש 135ג קבוע :,קבנוס זוגלובק 110/135 גרם,2019/11/19,06:00:00,2023/01/01,06:00:00,0,18,6.67
8,72906,077,1459942,1006333,ירקות 2ב20 800גר קפואים המשתתפים *,ירקות קפואים 800 גרם בלדי המשתתפים,2020/03/31,06:00:00,2022/01/01,23:59:59,0,20,1.25
9,72906,077,3718610,1006333,ירקות 2ב20 800גר קפואים המשתתפים *,ירקות קפואים 800 גרם בלדי המשתתפים,2020/03/31,06:00:00,2022/01/01,23:59:59,0,20,1.67
10,72906,077,8712000051945,100701,"בירה 2ב16 רד סטרייפ  330מ""ל קבוע :","בירה רד סטרייפ 330מ""ל בודד",2020/05/03,06:00:00,2023/01/01,06:00:00,0,16,2.33
11,72906,077,5411098731113,100702,"בירה 2ב18 אפליכם בלונד 300מ""ל קבוע :","בירה אפליכם 300מ""ל בלונד בודד",2020/05/03,06:00:00,2023/01/01,06:00:00,0,18,2.90
12,72906,077,7290010016051,10088,מארזי עוגיות ב19.90 * קבוע,מארזי עוגיות 200 גרם לייבוביץ,2019/12/09,06:00:00,2023/01/01,06:00:00,0,19.90,9.95
13,72906,077,4194550,100894,כנף 2ב22ש מחפוד קבוע טרי !,כנפיים עוף טרי,2019/12/29,06:00:00,2023/01/01,23:59:59,0,22,0
14,72906,077,7290000631424,1011388,פרגיות 2ב120ש עוף טרי,פרגיות עוף טרי,2020/03/08,06:00:00,2022/01/01,06:59:00,0,120,120
15,72906,077,7622010001858,102375,אוראו 2ב15ש קרם וניל  :,עוגיות אוראו 176 גרם,2020/05/03,06:00:00,2020/05/30,23:59:59,0,15,4.26
16,72906,077,5904941751302,1023971,בלו 8ב20ש מ.א. סד. רגולר קבוע :,משקה אנרגיה בלו רגולר,2020/04/30,06:00:00,2022/01/01,23:59:59,0,20,0.88
17,72906,077,7290014094789,107070,קבוקים 3ב10ש /בוטן/גרין 150ג המוץג קבוע,קבוקים/בוטן אמריקאי/גרעוני חמניה,2019/05/09,06:10:00,2023/01/01,23:59:59,0,10,1.96
18,72906,077,7290014471160,107070,קבוקים 3ב10ש /בוטן/גרין 150ג המוץג קבוע,קבוקים/בוטן אמריקאי/גרעוני חמניה,2019/05/09,06:10:00,2023/01/01,23:59:59,0,10,2.22
19,72906,077,7290014471177,107070,קבוקים 3ב10ש /בוטן/גרין 150ג המוץג קבוע,קבוקים/בוטן אמריקאי/גרעוני חמניה,2019/05/09,06:10:00,2023/01/01,23:59:59,0,10,2.22
20,72906,077,41414,110100,אנטריף ב69.90 טרי,בשר אונטריב טרי,2019/11/28,06:00:00,2023/01/01,23:59:59,0,69.90,0
21,72906,077,41268,110102,אסאדו עם עצם 2ב120 טרי,אסאדו עם עצם טרי,2019/11/28,06:00:00,2023/01/01,06:00:00,0,120,0
22,72906,077,41390,110103,חזה בקר 2ב110 טרי עם עצם,חזה בקר טרי עם עצם,2019/11/28,06:00:00,2023/01/01,23:59:59,0,110,0
23,72906,077,7290113861497,1102218,"שמן ז. 2ב49.90ש 2מנות 750מ""ל קבוע :","שמן זית 750 מ""ל הזית",2020/03/24,06:00:00,2022/01/01,23:59:59,0,49.90,0
24,72906,077,7290005896415,110640,"בירה איגל 4ב21 500מ""ל  קבוע !","פחית איגל 500 מ""ל",2020/02/02,06:00:00,2023/01/01,06:00:00,0,21,0.99
25,72906,077,7290006229588,110640,"בירה איגל 4ב21 500מ""ל  קבוע !","פחית איגל 500 מ""ל",2020/02/02,06:00:00,2023/01/01,06:00:00,0,21,1.50
26,72906,077,8718951265103,110782,קולגייט ב29.90 מברשת אולטרה סופט זוג,זוג קולגייט מברשת אולטרה סופט,2019/12/03,06:00:00,2023/01/01,23:59:59,0,29.90,0
27,72906,077,42269,110906,צוואר 2ב110ש בקר טרי,צוואר בקר טרי חלק,2020/02/23,06:00:00,2023/01/01,06:00:00,0,110,110
28,72906,077,2129479,113547,*פיצה 3ב25ש איטלקית דקה,פיצה איטלקית דקה/השף שלושת האופים,2020/05/03,06:00:00,2020/05/15,23:59:59,0,25,2.60
29,72906,077,2129486,113547,*פיצה 3ב25ש איטלקית דקה,פיצה איטלקית דקה/השף שלושת האופים,2020/05/03,06:00:00,2020/05/15,23:59:59,0,25,2.45
30,72906,077,2507604,113547,*פיצה 3ב25ש איטלקית דקה,פיצה איטלקית דקה/השף שלושת האופים,2020/05/03,06:00:00,2020/05/15,23:59:59,0,25,2.60
31,72906,077,7290001327906,113548,*טילון 6ב30ש /מגנום בודד,טילון/מגנום בודד,2020/05/03,06:00:00,2020/05/15,23:59:59,0,30,0
