,ItemName,ManufactureName,UnitQty,Quantity,QtyInPackage,ItemPrice,UnitOfMeasurePrice
0,משלוח,ב משלוחים/תווים,"י""ח",,1,29.91,29.91
1,משלוח מוסדות,ב משלוחים/תווים,"י""ח",,1,23,23
2,"עמלת החזרת צ ק 28ש""ח",שונות /שרות,"י""ח",,1,28,28
3,כרטיס מועדון,שונות /שרות,"י""ח",,1,30,30
4,תרומה חבד,שונות /שרות,"י""ח",,1,5,5
5,לילות סדר ישראלים,שונות /שרות,"י""ח",,1,10,10
6,ב  39 תו קניה,ב משלוחים/תווים,"י""ח",,1,10,10
7,מיץ סחוט תפוזים,שונות /שרות,"י""ח",,1,10.60,10.60
8,פלפל יבש חריף/מתוק,שלי מוצרי מזון ותבלינים***,"י""ח",,1,10.90,10.90
9,"תיבה מעץ 30 ש""ח",לפ אליס אריזות מתנה~~~,"י""ח",,1,30,30
10,עוף טחון טרי  {קצביה]**,ח.י. מעדני גורמה בעמ,"ק""ג",,1,39.90,39.90
11,חסה עגולה,ביכורי הנגב מ.ד בעמ,"י""ח",,1,6.90,6.90
12,דובדבן אדום ארוז,ביכורי הנגב מ.ד בעמ,"י""ח",,1,19.90,19.90
13,חצי בגאט,בר מאפים,"י""ח",,1,2.90,2.90
14,פתית 15יח`,לפ מאפיית שפע נעמן,"י""ח",,1,12,0.80
15,פסטיגל בהוזלה,שונות /שרות,"י""ח",,1,30,30
16,פטריות תפזורת שקיל,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,39.90,39.90
17,אבוקדו.,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,14.90,14.90
18,אבטיח,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,6.90,6.90
19,אפרסק מובחר,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,19.90,19.90
20,אגסים,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,12.90,12.90
21,אגס חום,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,15.90,15.90
22,אננס.,ביכורי הנגב מ.ד בעמ,"י""ח",,1,39.90,39.90
23,אגס אדום,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,14.90,14.90
24,בננה,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,10.90,10.90
25,לימון,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,9.90,9.90
26,מלון,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,7.90,7.90
27,משמש,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,29.90,29.90
28,נקטרינה,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,29.90,29.90
29,קלמנטינה,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,7.90,7.90
30,עגבניות שרי מנומר שקיל,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,19.90,19.90
31,קיווי,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,19.90,19.90
32,שסק שקיל.,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,26.90,26.90
33,שזיף אדום,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,18.90,18.90
34,גזר בתפזורת,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,3.90,3.90
35,מגבות מטבח,לפ י.ב.ארגמן בעמ,"י""ח",,1,5.90,5.90
36,תפוז תבורי.,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,6.90,6.90
37,תפוח אנה,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,8.90,8.90
38,תפוח יונתן,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,9.90,9.90
39,תפוח סמיט ירוק,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,10.90,10.90
40,תפוח חרמון,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,10.90,10.90
41,תפוח גלה,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,13.90,13.90
42,תפוח זהוב.,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,9.90,9.90
43,ארטישוק,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,7.90,7.90
44,קישוא עגול,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,14.90,14.90
45,פטרוזיליה רגילה לא ארוז,ביכורי הנגב מ.ד בעמ,"י""ח",,1,3.90,3.90
46,נענע רגילה לא ארוז,ביכורי הנגב מ.ד בעמ,"י""ח",,1,3.90,3.90
47,בצל יבש,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,5.90,5.90
48,בצל אדום,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,6.90,6.90
49,בצל לבן,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,5.90,5.90
50,בצל ירוק,ביכורי הנגב מ.ד בעמ,"י""ח",,1,5.90,5.90
51,בטטה,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,6.90,6.90
52,גזר ארוז,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,4.90,4.90
53,דלעת,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,13.90,13.90
54,חציל,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,8.90,8.90
55,ירק בתפזורת,ביכורי הנגב מ.ד בעמ,"י""ח",,1,3.90,3.90
56,כרוב לבן,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,3.90,3.90
57,כרוב אדום,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,5.90,5.90
58,שמיר רגיל לא ארוז,ביכורי הנגב מ.ד בעמ,"י""ח",,1,3.90,3.90
59,לוף ירק,ביכורי הנגב מ.ד בעמ,"י""ח",,1,7.90,7.90
60,חמציץ,ביכורי הנגב מ.ד בעמ,"י""ח",,1,11.90,11.90
61,במיה,ביכורי הנגב מ.ד בעמ,"י""ח",,1,19.90,19.90
62,כוסברה רגילה לא ארוז,ביכורי הנגב מ.ד בעמ,"י""ח",,1,3.90,3.90
63,חסה אמריקאית,ביכורי הנגב מ.ד בעמ,"י""ח",,1,6.90,6.90
64,מלפפון,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,5.90,5.90
65,סלרי,ביכורי הנגב מ.ד בעמ,"י""ח",,1,5.90,5.90
66,סלק אדום,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,6.90,6.90
67,עגבניה,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,6.90,6.90
68,עגבניה שרי תפזורת,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,19.90,19.90
69,עגבניה תמר,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,6.90,6.90
70,פלפל חריף,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,11.90,11.90
71,פלפל חריף אדום,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,9.90,9.90
72,פלפל כהה.,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,9.90,9.90
73,פלפל צהוב,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,9.90,9.90
74,גמבה אדומה,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,8.90,8.90
75,פלפל בהיר,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,9.90,9.90
76,פטריות יער,ביכורי הנגב מ.ד בעמ,"י""ח",,1,12.90,12.90
77,צנון,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,7.90,7.90
78,צנונית עלים,ביכורי הנגב מ.ד בעמ,"י""ח",,1,6.90,6.90
79,קישואים.,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,8.90,8.90
80,קולורבי,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,6.90,6.90
81,שום ארוז.,ביכורי הנגב מ.ד בעמ,"י""ח",,1,7.90,7.90
82,שומר,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,6.90,6.90
83,תירס קלחים טרי ארוז,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,8.90,8.90
84,תפוח אדמה אדום,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,5.90,5.90
85,תפוח אדמה לבן ארוז.,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,5.90,5.90
86,"תפו""א לאפיה",ביכורי הנגב מ.ד בעמ,"ק""ג",,1,3.90,3.90
87,שושקה,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,11.90,11.90
88,לפת,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,6.90,6.90
89,ענבים,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,39.90,39.90
90,פלפל כתום,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,9.90,9.90
91,תפוח פינק ישראלי,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,19.90,19.90
92,דלעת ערמונים,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,19.90,19.90
93,ענבי טלי,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,39.90,39.90
94,פלפל שושקה,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,11.90,11.90
95,דובדבן לבן ארוז,ביכורי הנגב מ.ד בעמ,"י""ח",,1,19.90,19.90
96,תפוח פינק יבוא,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,19.90,19.90
97,אגס  תפוח(נאשי),ביכורי הנגב מ.ד בעמ,"ק""ג",,1,16.90,16.90
98,חצי בגט,זוהר כבתי שיווק מוצרי מאפה,"י""ח",,1,3,3
99,תפוח אורליאנס,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,11.90,11.90
100,שסק שקיל,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,29.90,29.90
101,חסה,ביכורי הנגב מ.ד בעמ,"י""ח",,1,6.90,6.90
102,פלפל יבש חריף,שלי מוצרי מזון ותבלינים***,"י""ח",,1,10.90,10.90
103,כוסברה,ביכורי הנגב מ.ד בעמ,"י""ח",,1,5.90,5.90
104,תחתון לייקרה תחרה *5,ליאור יבוא ושיווק מוצרי הלבשה,"י""ח",,1,39.90,39.90
105,"אריסה 1 ק""ג",עוזי טעמים של בית,"י""ח",,1,29.90,29.90
106,תבנית מלבנית R64L בודדת,פאלאס תעשיות נטו (2014) בעמ,"י""ח",,1,2,2
107,צלי כתף  טרי/מצונן**,ח.י. מעדני גורמה בעמ,"ק""ג",,1,94.90,94.90
108,פילה מדומה   טרי/מצונן**,ח.י. מעדני גורמה בעמ,"ק""ג",,1,79.90,79.90
109,אוסובוקו  טרי**,ח.י. מעדני גורמה בעמ,"ק""ג",,1,69.90,69.90
110,שריר  טרי/מצונן**,ח.י. מעדני גורמה בעמ,"ק""ג",,1,79.90,79.90
111,צוואר טרי /מצונן  חלק**,ח.י. מעדני גורמה בעמ,"ק""ג",,1,59.90,59.90
112,תבנית אינגליש בודדת R88,פאלאס תעשיות נטו (2014) בעמ,"י""ח",,1,1,1
113,תבנית  ענק בודד,פאלאס תעשיות נטו (2014) בעמ,"י""ח",,1,2.30,2.30
114,כרטיס תווים נטען,שונות /שרות,"י""ח",,1,500,500
115,קוקטייל עוף טרי מקוצב,ח.י. מעדני גורמה בעמ,"ק""ג",,1,42.90,42.90
116,בגט,לפ קבוצת אלירן בעמ,"י""ח",,1,5,5
117,חלה מאפיית הראשונים,מאפיית הראשונים מ.ל. בעמ,"י""ח",,1,7,7
118,צלי כתף כשר טרי/מצונן**,ח.י. מעדני גורמה בעמ,"ק""ג",,1,94.90,94.90
119,נוגט חלבי חלב נוכרי,השחר העולה תעשית ממתקים,"ק""ג",,1,49.90,49.90
120,שקית שרות קופה גופיה,שונות /שרות,"י""ח",,1,0.10,0.10
121,מסכה KN95.,עורב מסחר ושרותים בעמ,"י""ח",,1,19.90,19.90
122,קצוות גבינה,שונות /שרות,"ק""ג",,1,29.90,2.99
123,מכולת,שונות /שרות,"י""ח",,1,0.10,0.04
124,סטוק }84 ברנדי{ כש,טמפו משקאות בעמ,"י""ח",,1,70.20,9.32
125,יין קלאסיק ברקן אמרלד ריזלינג,טמפו משקאות בעמ,"י""ח",,1,29.90,3.95
126,קלאסיק ברקן פטיט סירה,טמפו משקאות בעמ,"י""ח",,1,29.90,3.95
127,קלאסיק ברקן שיראז קלאסיק,טמפו משקאות בעמ,"י""ח",,1,29.90,3.95
128,יין קלאסיק מרלו ברקן.,טמפו משקאות בעמ,"י""ח",,1,29.90,3.95
129,רזרב  קברנה סובניון ברקן,טמפו משקאות בעמ,"י""ח",,1,47.90,6.35
130,רזרב אמרלד ריזלינג 750ברקן,טמפו משקאות בעמ,"י""ח",,1,47.90,6.35
131,חלה קלוע מיוחדת שלוש צמות אנגל,שלמה א.אנג ל בעמ,"י""ח",,1,5.90,5.90
132,יין   אסמבלאז`ריחן 2012,טמפו משקאות בעמ,"י""ח",,1,59.90,7.95
133,יין   אסמבלאז`איתן 2012,טמפו משקאות בעמ,"י""ח",,1,59.90,7.95
134,יין   אסמבלאז`צפית 2012,טמפו משקאות בעמ,"י""ח",,1,59.90,7.95
135,תרכיז עגבניות 28% פרי זה,זנלכל בעמ,"י""ח",,1,6.50,2.50
136,יופלה תות 3%,תנובה בעמ ***,"י""ח",,1,4.80,3.20
137,יופלה דובדבן,תנובה בעמ ***,"י""ח",,1,4.80,3.20
138,יופלה אפרסק,תנובה בעמ ***,"י""ח",,1,4.80,3.20
139,קממבר 125   ג`תנובה,תנובה בעמ ***,"י""ח",,1,17.90,14.32
140,ברי ישראלי תנובה,תנובה בעמ ***,"י""ח",,1,18.90,18.90
141,עצמות בקר למרק  טרי**,ח.י. מעדני גורמה בעמ,"ק""ג",,1,19.90,19.90
142,חלב טרי דל לקטוז 1 ליטר,תנובה בעמ ***,"י""ח",,1,6.80,6.80
143,שניצל עגל  טרי/מצונן**,ח.י. מעדני גורמה בעמ,"ק""ג",,1,74.90,74.90
144,כנפיים עוף חצוי טרי**,ח.י. מעדני גורמה בעמ,"ק""ג",,1,19,19
145,אנטריקוט דק דק**,ח.י. מעדני גורמה בעמ,"ק""ג",,1,148.80,148.80
146,שיפודי  פרגיות**.,ח.י. מעדני גורמה בעמ,"ק""ג",,1,69.90,69.90
147,סטייק פרגיות  עוף טרי**,ח.י. מעדני גורמה בעמ,"ק""ג",,1,69.90,69.90
148,הודו טחון  טרי**,ח.י. מעדני גורמה בעמ,"ק""ג",,1,34.90,34.90
149,שניצל הודו  טרי**,ח.י. מעדני גורמה בעמ,"ק""ג",,1,34.90,34.90
150,רצועות שוארמה  הודו**,ח.י. מעדני גורמה בעמ,"ק""ג",,1,68.90,68.90
151,סינטה  מעובד מופשר**,ח.י. מעדני גורמה בעמ,"ק""ג",,1,139.90,139.90
152,"בשר טחון בד""ץ מ/ע ק**",ח.י. מעדני גורמה בעמ,"ק""ג",,1,49.90,49.90
153,כתף בקר טרי /מצונן חלק.,ח.י. מעדני גורמה בעמ,"ק""ג",,1,79.90,79.90
154,אסאדו עם עצם טרי**,ח.י. מעדני גורמה בעמ,"ק""ג",,1,64.90,64.90
155,כנפית עוף **,ח.י. מעדני גורמה בעמ,"ק""ג",,1,19.90,19.90
156,אנטריקוט טרי/מצונן**,ח.י. מעדני גורמה בעמ,"ק""ג",,1,148.80,148.80
157,שיפודי שווארמה נקבה טרי**,ח.י. מעדני גורמה בעמ,"ק""ג",,1,68.90,68.90
158,סטייק אנטריקוט מעובד מופשר**.,ח.י. מעדני גורמה בעמ,"ק""ג",,1,99,99
159,רוסטביף לתנור  **,ח.י. מעדני גורמה בעמ,"ק""ג",,1,89.90,89.90
160,חזה אסאדו כבש  טרי**,ח.י. מעדני גורמה בעמ,"ק""ג",,1,84.90,84.90
161,חזה בקר   טרי***עם עצם,ח.י. מעדני גורמה בעמ,"ק""ג",,1,59.90,59.90
162,צלעות בקר טרי/מצונן חלק **.,ח.י. מעדני גורמה בעמ,"ק""ג",,1,69.90,69.90
163,~קוט ג  }5%  בדץ  תנובה{,תנובה בעמ ***,"י""ח",,1,5.60,2.04
164,פרגית עוף לתנור עם עצם טרי**,ח.י. מעדני גורמה בעמ,"ק""ג",,1,44.90,44.90
165,קוט ג 9% בדץ 250 תנובה,תנובה בעמ ***,"י""ח",,1,5.60,2.24
166,לבן יטבתה,שטראוס גרופ ***בעמ,"י""ח",,1,2,1
167,חלב   שקית}תנובה% *3,תנובה בעמ ***,"י""ח",,1,5.17,5.17
168,חלב שקית   מהדרין 3%  תנובה*,תנובה בעמ ***,"י""ח",,1,5.17,5.17
169,בשר טחון טרי מנתח מובחר,ח.י. מעדני גורמה בעמ,"ק""ג",,1,59.90,59.90
170,שריר  טרי/מצונן**,ח.י. מעדני גורמה בעמ,"ק""ג",,1,69.90,69.90
171,חלב  קרטון דל שומן 1  ל תנובה 1%,תנובה בעמ ***,"י""ח",,1,5.59,5.59
172,חלב בקרטון +3%פקק}תנובה   1 ל`*,תנובה בעמ ***,"י""ח",,1,5.94,5.94
173,חלב עמיד 1 ליטר,תנובה בעמ ***,"י""ח",,1,6.70,6.70
174,שוקו יטבתה 250,שטראוס גרופ ***בעמ,"י""ח",,1,2.50,1.11
175,שוקו יטבתה 250,שטראוס גרופ ***בעמ,"י""ח",,1,2.90,1.29
