,ItemName,ManufactureName,UnitQty,Quantity,QtyInPackage,ItemPrice,UnitOfMeasurePrice
0,משלוח,ב משלוחים/תווים,"י""ח",,1,30,30
1,"עמלת החזרת צ ק 14ש""ח",ב משלוחים/תווים,"י""ח",,1,14,14
2,שתיה קרה בקבוק חצי ליטר 500,חברה המרכזית להפצת משקאות בעמ,"י""ח",,1,6,6
3,שתיה קרה בקבוק גדול 1.5 ל`,חברה המרכזית להפצת משקאות בעמ,"י""ח",,1,8.90,8.90
4,לילות סדר ישראלים,שונות /שרות,"י""ח",,1,10,10
5,"עמלת צ`קים חוזרים 56 ש""ח",שונות /שרות,"י""ח",,1,56,56
6,ב  39 תו קניה,ב משלוחים/תווים,"י""ח",,1,10,10
7,עוף טחון טרי  {קצביה]**,ח.י. מעדני גורמה בעמ,"ק""ג",,1,39.90,39.90
8,חרובים,ב *321291,"ק""ג",,1,19,19
9,חסה עגולה,ביכורי הנגב מ.ד בעמ,"י""ח",,1,5.90,5.90
10,חצי בגאט,בר מאפים,"י""ח",,1,2.90,2.90
11,סלרי,ביכורי הנגב מ.ד בעמ,"י""ח",,1,5.90,5.90
12,פטריות תפזורת שקיל,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,39.90,39.90
13,לימון סיני,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,11.90,11.90
14,אבוקדו.,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,14.90,14.90
15,אבטיח,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,6.90,6.90
16,אפרסק מובחר,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,19.90,19.90
17,אגסים,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,9.90,9.90
18,תפוזון,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,6.90,6.90
19,אפרסמון,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,8.90,8.90
20,אשכולית אדומה,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,6.90,6.90
21,אשכולית,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,7,7
22,אגס אדום,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,14.90,14.90
23,חזרת,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,39.90,39.90
24,בננה,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,9.90,9.90
25,גויאבה,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,16.90,16.90
26,לימון,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,9.90,9.90
27,פמלה,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,9.90,9.90
28,מלון,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,6.90,6.90
29,נקטרינה,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,29.90,29.90
30,קלמנטינה,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,5.90,5.90
31,קיווי,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,19.90,19.90
32,שסק שקיל.,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,19.90,19.90
33,שזיף אדום,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,14.90,14.90
34,תפוז תבורי.,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,6.90,6.90
35,תפוח אנה,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,8.90,8.90
36,תפוח יונתן,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,13.90,13.90
37,תפוח סמיט ירוק,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,10.90,10.90
38,תפוח חרמון,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,10.90,10.90
39,תפוז ברשת,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,5.90,5.90
40,תפוח גלה,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,11.90,11.90
41,תפוח זהוב.,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,8.90,8.90
42,תמר באשכולות,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,19.90,19.90
43,תות שדה מגש,ביכורי הנגב מ.ד בעמ,"י""ח",,1,10,10
44,סברס,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,29.90,29.90
45,לימון בלדי-קטן,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,13.90,13.90
46,ארטישוק,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,7.90,7.90
47,פטרוזיליה רגילה לא ארוז,ביכורי הנגב מ.ד בעמ,"י""ח",,1,3.90,3.90
48,בצל יבש,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,3.90,3.90
49,בצל אדום,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,6.90,6.90
50,בצל לבן,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,3.90,3.90
51,בצל ירוק,ביכורי הנגב מ.ד בעמ,"י""ח",,1,5.90,5.90
52,ברוקולי יחידה,ביכורי הנגב מ.ד בעמ,"י""ח",,1,12.90,12.90
53,בטטה,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,9.90,9.90
54,10 לחמניות,ב בית מאפה קונדטוריה לדוגמא,"י""ח",,1,14.90,14.90
55,גזר ארוז,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,3.90,3.90
56,דלעת,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,13.90,13.90
57,דלורית,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,4.90,4.90
58,חסה ערבית,ביכורי הנגב מ.ד בעמ,"י""ח",,1,3.90,3.90
59,חציל,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,7.90,7.90
60,ירק בתפזורת,ביכורי הנגב מ.ד בעמ,"י""ח",,1,3.90,3.90
61,כרוב לבן,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,2.90,2.90
62,כרוב אדום,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,4.90,4.90
63,במיה,ביכורי הנגב מ.ד בעמ,"י""ח",,1,19.90,19.90
64,מלפפון,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,5.90,5.90
65,קוקוס שלם,שושן פירות יבשים בעמ,"י""ח",,1,6.90,6.90
66,סלרי ראש,ביכורי הנגב מ.ד בעמ,"י""ח",,1,6.90,6.90
67,סלרי,ביכורי הנגב מ.ד בעמ,"י""ח",,1,5.90,5.90
68,סלק עלים,ביכורי הנגב מ.ד בעמ,"י""ח",,1,5.90,5.90
69,סלק אדום,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,5.90,5.90
70,עגבניה,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,5.90,5.90
71,עגבניה שרי תפזורת,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,19.90,19.90
72,עגבניה תמר,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,5.90,5.90
73,פלפל חריף,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,11.90,11.90
74,פלפל צהוב,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,8.90,8.90
75,גמבה אדומה,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,7.90,7.90
76,פטריות יער,ביכורי הנגב מ.ד בעמ,"י""ח",,1,12.90,12.90
77,זנגביל,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,29.90,29.90
78,קישואים.,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,8.90,8.90
79,קולורבי,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,4.90,4.90
80,שום ארוז.,ביכורי הנגב מ.ד בעמ,"י""ח",,1,7.90,7.90
81,שומר,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,5.90,5.90
82,שום טרי,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,11.90,11.90
83,תירס קלחים טרי ארוז,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,8.90,8.90
84,תפוח אדמה אדום,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,5.90,5.90
85,תפוח אדמה לבן ארוז.,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,3.90,3.90
86,"תפו""א לאפיה",ביכורי הנגב מ.ד בעמ,"ק""ג",,1,3.90,3.90
87,שושקה,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,12.90,12.90
88,ענבים,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,39.90,39.90
89,חציל בלאדי,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,7.90,7.90
90,פלפל כתום,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,8.90,8.90
91,שום ירוק חתוך,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,19.90,19.90
