,ItemName,ManufactureName,UnitQty,Quantity,QtyInPackage,ItemPrice,UnitOfMeasurePrice
0,משלוח,ב משלוחים/תווים,"י""ח",,1,29.91,29.91
1,"עמלת החזרת צ ק 14ש""ח",ב משלוחים/תווים,"י""ח",,1,14,14
2,תוספת למשלוח בקלקר,שונות /שרות,"י""ח",,1,10,10
3,כרטיס מועדון,שונות /שרות,"י""ח",,1,30,30
4,שתיה קרה בקבוק גדול 1.5 ל`,חברה המרכזית להפצת משקאות בעמ,"י""ח",,1,8.90,8.90
5,תרומה לנזקקים בית מוריה,שונות /שרות,"י""ח",,1,3,3
6,מבצע התרמה משפחות נזקקות.,שונות /שרות,"י""ח",,1,5,5
7,"עמלת החזרת צ ק 98 ש""ח",שונות /שרות,"י""ח",,1,98,98
8,ב  39 תו קניה,ב משלוחים/תווים,"י""ח",,1,10,10
9,פלפל יבש חריף/מתוק,שלי מוצרי מזון ותבלינים***,"י""ח",,1,10.90,10.90
10,עוף טחון טרי  {קצביה]**,ח.י. מעדני גורמה בעמ,"ק""ג",,1,39.90,39.90
11,דג בורי L טרי,ח.י. מעדני גורמה בעמ,"ק""ג",,1,44.90,44.90
12,דג דניס S טרי,ח.י. מעדני גורמה בעמ,"ק""ג",,1,59.90,59.90
13,דג קרפיון מצונן טרי,ח.י. מעדני גורמה בעמ,"ק""ג",,1,29.90,29.90
14,דג אמנון L טרי,ח.י. מעדני גורמה בעמ,"ק""ג",,1,33.90,33.90
15,אגוז מלך בקליפה,ח.כהן סוכנות מזון ומשקאות בע,"י""ח",,1,17.30,17.30
16,דג בס טרי שקיל,ח.י. מעדני גורמה בעמ,"ק""ג",,1,49.90,49.90
17,6652027ראש סלומון טרי,ח.י. מעדני גורמה בעמ,"ק""ג",,1,19.80,19.80
18,ראש דג קרפיון טרי.,ח.י. מעדני גורמה בעמ,"ק""ג",,1,9.90,9.90
19,דג ברמונדי טרי,ח.י. מעדני גורמה בעמ,"ק""ג",,1,59.90,59.90
20,דג פילה מושט טרי כ-100גר,ח.י. מעדני גורמה בעמ,"י""ח",,1,14.90,14.90
21,גינגר תפזורת,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,39.90,39.90
22,דובדבן אדום ארוז,ביכורי הנגב מ.ד בעמ,"י""ח",,1,12.90,12.90
23,דג סלמון שלם טרי.,ח.י. מעדני גורמה בעמ,"ק""ג",,1,79.90,79.90
24,דג פילה סלמון טרי,ח.י. מעדני גורמה בעמ,"ק""ג",,1,99.90,99.90
25,חצי בגאט,בר מאפים,"י""ח",,1,2.90,2.90
26,פטריות תפזורת שקיל,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,39.90,39.90
27,אזיקון שחור,שונות /שרות,"י""ח",,1,0.10,0.10
28,ביצים של קרפיון,ח.י. מעדני גורמה בעמ,"ק""ג",,1,48.80,48.80
29,אנונה,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,24.90,24.90
30,אבוקדו.,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,14.90,14.90
31,אבטיח,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,6.90,6.90
32,אפרסק מובחר,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,19.90,19.90
33,אגסים,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,11.90,11.90
34,אפרסמון,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,12.90,12.90
35,דג אמור  טרי,ח.י. מעדני גורמה בעמ,"ק""ג",,1,29.90,29.90
36,אשכולית אדומה,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,6.90,6.90
37,אשכולית,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,5.90,5.90
38,בננה,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,9.90,9.90
39,לימון,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,9.90,9.90
40,פמלה,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,7.90,7.90
41,מלון,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,6.90,6.90
42,נקטרינה,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,29.90,29.90
43,פמלית,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,6.90,6.90
44,קלמנטינה,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,5.90,5.90
45,עגבניות שרי מנומר שקיל,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,19.90,19.90
46,קיווי,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,19.90,19.90
47,שסק שקיל.,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,26.90,26.90
48,שזיף אדום,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,13.90,13.90
49,תפוז תבורי.,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,4.90,4.90
50,תפוח אנה,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,8.90,8.90
51,תפוח יונתן,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,8.90,8.90
52,תפוח סמיט ירוק,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,10.90,10.90
53,תפוח חרמון,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,10.90,10.90
54,תפוז ברשת,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,4.90,4.90
55,תפוח גלה,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,11.90,11.90
56,תפוח זהוב.,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,9.90,9.90
57,תות שדה מגש,ביכורי הנגב מ.ד בעמ,"י""ח",,1,14.90,14.90
58,ארטישוק,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,7.90,7.90
59,בצל יבש,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,4.90,4.90
60,בצל אדום,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,7.90,7.90
61,בצל לבן,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,4.90,4.90
62,בצל ירוק,ביכורי הנגב מ.ד בעמ,"י""ח",,1,5.90,5.90
63,בטטה,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,8.90,8.90
64,גזר ארוז,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,3.90,3.90
65,דלעת,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,13.90,13.90
66,קרעה,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,19.90,19.90
67,דלורית,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,7.90,7.90
68,חסה ערבית,ביכורי הנגב מ.ד בעמ,"י""ח",,1,4.90,4.90
69,חציל,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,4.90,4.90
70,פול ירוק,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,9.90,9.90
71,ירק בתפזורת,ביכורי הנגב מ.ד בעמ,"י""ח",,1,3.90,3.90
72,כרוב לבן,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,2.90,2.90
73,כרוב אדום,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,5.90,5.90
74,לוף ירק,ביכורי הנגב מ.ד בעמ,"י""ח",,1,7.90,7.90
75,מלפפון,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,4.90,4.90
76,קוקוס שלם,שושן פירות יבשים בעמ,"י""ח",,1,6.90,6.90
77,חצילון,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,9.90,9.90
78,סלק עלים,ביכורי הנגב מ.ד בעמ,"י""ח",,1,7.50,7.50
79,סלרי,ביכורי הנגב מ.ד בעמ,"י""ח",,1,5.90,5.90
80,סלק אדום,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,4.90,4.90
81,עגבניה,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,3.90,3.90
82,עגבניה שרי תפזורת,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,19.90,19.90
83,פלפל חריף,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,12.90,12.90
84,פלפל חריף אדום,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,9.90,9.90
85,פלפל כהה.,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,6.90,6.90
86,פלפל צהוב,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,5.90,5.90
87,גמבה אדומה,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,5.90,5.90
88,פלפל בהיר,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,7.90,7.90
89,סלט המלך,ביכורי הנגב מ.ד בעמ,"י""ח",,1,10.90,10.90
90,צ ילי אדום,ביכורי הנגב מ.ד בעמ,"י""ח",,1,9.90,9.90
91,חסה שטופה,ביכורי הנגב מ.ד בעמ,"י""ח",,1,9.90,9.90
92,צנונית עלים,ביכורי הנגב מ.ד בעמ,"י""ח",,1,6.90,6.90
93,זנגביל,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,29.90,29.90
94,קישואים.,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,8.90,8.90
95,קולורבי,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,5.90,5.90
96,שום ארוז.,ביכורי הנגב מ.ד בעמ,"י""ח",,1,7.90,7.90
97,שומר,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,5.90,5.90
98,תירס בתפזורת,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,8.90,8.90
99,תירס קלחים טרי ארוז,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,8.90,8.90
100,תפוח אדמה אדום,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,4.90,4.90
101,תפוח אדמה לבן ארוז.,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,3.90,3.90
102,שושקה,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,11.90,11.90
103,ענבים,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,39.90,39.90
104,חציל בלאדי,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,4.90,4.90
105,פלפל כתום,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,9.90,9.90
106,דלעת ערמונים,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,19.90,19.90
107,קישוא זוקיני,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,9.90,9.90
108,חצי אבטיח,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,6.90,6.90
109,ענבי טלי,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,39.90,39.90
110,פלפל שושקה,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,11.90,11.90
111,מים מינרלים SANBENEDETTO,ב מבצעים,"י""ח",,1,3.20,3.20
112,בורי מקוצב לפילה  טרי,ח.י. מעדני גורמה בעמ,"ק""ג",,1,39.90,39.90
113,תפוח פינק יבוא,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,19.90,19.90
114,אגס  תפוח(נאשי),ביכורי הנגב מ.ד בעמ,"ק""ג",,1,16.90,16.90
115,חצי בגט,זוהר כבתי שיווק מוצרי מאפה,"י""ח",,1,3,3
116,מגב+סחבה+דלי+מקל מתכת,מ.א.ייצור ויבוא,"י""ח",,1,16.90,16.90
117,עגבניה איתן ליקופן,ביכורי הנגב מ.ד בעמ,"י""ח",,1,12.90,12.90
118,שסק שקיל,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,29.90,29.90
119,פטריות פורטובלה תפזורת,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,38.90,38.90
120,חסה,ביכורי הנגב מ.ד בעמ,"י""ח",,1,6.90,6.90
121,פטרוזיליה,ביכורי הנגב מ.ד בעמ,"י""ח",,1,3.90,3.90
122,"שתיה קרה 330 מ""ל",תנובה בעמ ***,"י""ח",,1,5,5
123,פלפל יבש חריף,שלי מוצרי מזון ותבלינים***,"י""ח",,1,10.90,10.90
124,גרביים בנים/בנות,ליאור יבוא ושיווק מוצרי הלבשה,"י""ח",,1,12.90,12.90
125,בירה איגל רבעיה,שונות /שרות,"י""ח",,1,10,10
126,מארז ספורט,ליאור יבוא ושיווק מוצרי הלבשה,"י""ח",,1,21.90,21.90
127,כוסברה,ביכורי הנגב מ.ד בעמ,"י""ח",,1,5.90,5.90
128,תחתון לייקרה מודפס,ליאור יבוא ושיווק מוצרי הלבשה,"י""ח",,1,27.90,27.90
129,גרביים נגד החלקה,ליאור יבוא ושיווק מוצרי הלבשה,"י""ח",,1,14.90,14.90
